日期,歌单id,播放量
2020/5/19,4890328458,99051
2020/5/19,3179343096,37248
2020/5/19,4985844523,24950
2020/5/19,3084170384,23014
2020/5/19,3170097226,9524
2020/5/19,3176179830,9070
2020/5/19,3131916843,190000
2020/5/19,2755687592,210000
2020/5/19,2840884575,160000
2020/5/19,2673281124,250000
2020/5/19,2829816518,150980000
2020/5/19,2660676614,670000
2020/5/19,4880818010,270000
2020/5/19,3000719797,1210000
2020/5/19,2829137850,3630000
2020/5/19,4904383601,62868
2020/5/19,4945883467,220000
2020/5/19,4861811550,230000
2020/5/19,2873336061,1650000
2020/5/19,3181777536,550000
2020/5/19,2817554177,1450000
2020/5/19,2394125021,4430000
2020/5/19,4880521696,160000
2020/5/19,4865075373,48437
2020/5/19,2985655343,45745
2020/5/19,4954232593,94301
2020/5/19,2896190369,2730000
2020/5/19,3222931194,15295
2020/5/19,2827772008,1620000
2020/5/19,3186322538,800000
2020/5/19,2883259535,260000
2020/5/19,3196264232,1020000
2020/5/19,2864730005,200000
2020/5/19,2974268402,68290
2020/5/19,2885902411,16370
2020/5/19,2866293458,2290000
2020/5/19,2995267320,37937
2020/5/19,4886532743,8768
2020/5/19,3179407509,48605
2020/5/19,3114942053,19196
2020/5/19,3223910731,11237
2020/5/19,2942278931,280000
2020/5/19,3218573457,12964
2020/5/19,3200483160,53288
2020/5/19,2871897839,4470000
2020/5/19,2936000547,2380000
2020/5/19,2855959375,230000
2020/5/19,2892456399,140000
2020/5/19,2835531522,240000
2020/5/19,4925879186,140000
2020/5/19,5007420012,130000
2020/5/19,2483059412,3360000
2020/5/19,3084888577,9583
2020/5/19,4985983390,270000
2020/5/19,2745777287,1190000
2020/5/19,4906026654,80848
2020/5/19,4969006987,21359
2020/5/19,4869377947,79756
2020/5/19,4881066023,1220000
2020/5/19,2812061419,210000
2020/5/19,3027829356,2490000
2020/5/19,3232190719,4400000
2020/5/19,2847841459,1830000
2020/5/19,4872845295,920000
2020/5/19,4926923314,17122
2020/5/19,3223946120,220000
2020/5/19,3214584675,3120000
2020/5/19,4881135507,15920
2020/5/19,2651036663,112310000
2020/5/19,2936998409,520000
2020/5/19,2916761187,650000
2020/5/19,2816150188,16109
2020/5/19,3033668435,100000
2020/5/19,5004400238,11422
2020/5/19,4876226401,630000
2020/5/19,3235998761,410000
2020/5/19,2870902341,2320000
2020/5/19,2790947127,740000
2020/5/19,4903947580,10108
2020/5/19,4936334734,120000
2020/5/19,3188804141,9293
2020/5/19,4915255921,81142
2020/5/19,3020407831,1150000
2020/5/19,2864800744,81487
2020/5/19,2584001962,3520000
2020/5/19,3012142454,2700000
2020/5/19,4969079749,2040000
2020/5/19,3086342439,31288
2020/5/19,4914162511,24249
2020/5/19,2958379643,13577
2020/5/19,3052330823,130000
2020/5/19,2874960471,1200000
2020/5/19,3230634962,20679
2020/5/19,3221778898,1670000
2020/5/19,3064104603,850000
2020/5/19,2832357252,270000
2020/5/19,4974936239,810000
2020/5/19,4966358322,27651
2020/5/19,4867708952,52145
2020/5/19,2894080795,780000
2020/5/19,2946602896,110000
2020/5/19,3208561935,56753
2020/5/19,2898257741,3100000
2020/5/19,3139357901,940000
2020/5/19,3029505227,1030000
2020/5/19,4981061966,9221
2020/5/19,4875649545,150000
2020/5/19,3168240296,40654
2020/5/19,3186215562,110000
2020/5/19,3018821569,1210000
2020/5/19,4868257678,21700
2020/5/19,4979627647,840000
2020/5/19,3224377181,450000
2020/5/19,2810503639,1310000
2020/5/19,2769362599,310000
2020/5/19,2980925959,83041
2020/5/19,3084232475,93289
2020/5/19,2778997341,1530000
2020/5/19,3015279171,1190000
2020/5/19,3211824374,120000
2020/5/19,2934475827,200000
2020/5/19,3101613217,25778
2020/5/19,2868987314,1110000
2020/5/19,3111210053,14278
2020/5/19,4870343059,43057
2020/5/19,4900957679,14182
2020/5/19,3034715834,19104
2020/5/19,4909959513,670000
2020/5/19,4872287400,490000
2020/5/19,4972407802,36773
2020/5/19,2821845830,860000
2020/5/19,3195822488,33674
2020/5/19,2860495870,760000
2020/5/19,5005479890,11741
2020/5/19,4994485305,40415
2020/5/19,3084080514,38088
2020/5/19,4859197697,150000
2020/5/19,3140210379,76220
2020/5/19,3102323593,76455
2020/5/19,4879453483,140000
2020/5/19,3088899719,2340000
2020/5/19,3224944828,8957
2020/5/19,4984064399,32397
2020/5/19,2907212090,3350000
2020/5/19,4925081114,19637
2020/5/19,3179641209,21960
2020/5/19,2411629173,12060000
2020/5/19,3085667757,29549
2020/5/19,4940515262,27483
2020/5/19,4859389217,46937
2020/5/19,3018984478,1470000
2020/5/19,2880742579,3290000
2020/5/19,2902663078,240000
2020/5/19,3165659814,1050000
2020/5/19,3060679347,850000
2020/5/19,3106401123,1090000
2020/5/19,3238087612,19604
2020/5/19,4873950432,10364
2020/5/19,3216200486,730000
2020/5/19,2832903555,4050000
2020/5/19,2890980970,1180000
2020/5/19,3017056881,350000
2020/5/19,3198590493,17663
2020/5/19,4991483318,43859
2020/5/19,3004448259,710000
2020/5/19,3020315106,240000
2020/5/19,4857465014,37609
2020/5/19,3007995558,3350000
2020/5/19,4890125786,11573
2020/5/19,2908141829,90055
2020/5/19,3213102794,11027
2020/5/19,3231197186,77253
2020/5/19,2812485332,4120000
2020/5/19,4992098262,55644
2020/5/19,3229941142,180000
2020/5/19,4926132340,130000
2020/5/19,3014927711,54426
2020/5/19,4859767316,130000
2020/5/19,4908052313,69580
2020/5/19,3130926436,55043
2020/5/19,2862129796,910000
2020/5/19,2808486097,1640000
2020/5/19,2852560959,810000
2020/5/19,3045391469,110000
2020/5/19,2940793253,2430000
2020/5/19,2952846531,2340000
2020/5/19,2921670927,740000
2020/5/19,4868483437,48332
2020/5/19,2989111987,1820000
2020/5/19,4935031355,540000
2020/5/19,2930256026,28714
2020/5/19,3235993041,50982
2020/5/19,4889806799,380000
2020/5/19,4864199296,37962
2020/5/19,4945106473,46732
2020/5/19,3237296299,2410000
2020/5/19,2902128439,1600000
2020/5/19,2777953134,390000
2020/5/19,4908834437,97627
2020/5/19,4910784285,1280000
2020/5/19,3182152298,41935
2020/5/19,3212794775,93255
2020/5/19,4997929163,18881
2020/5/19,2819526536,1720000
2020/5/19,3116231957,22871
2020/5/19,2845021651,27042
2020/5/19,3042446515,310000
2020/5/19,4910927472,840000
2020/5/19,3230546212,790000
2020/5/19,3197460335,65354
2020/5/19,4940074003,10683
2020/5/19,3087582965,370000
2020/5/19,3198941866,1640000
2020/5/19,3103688451,150000
2020/5/19,3205701726,15248
2020/5/19,4932286554,25505
2020/5/19,3083747511,25253
2020/5/19,3196569458,210000
2020/5/19,3067699384,1260000
2020/5/19,3087661992,78673
2020/5/19,3094585001,89614
2020/5/19,3115699150,110000
2020/5/19,5004756225,41755
2020/5/19,2577388187,30970000
2020/5/19,3106205625,27731
2020/5/19,3142475336,51549
2020/5/19,3080593319,680000
2020/5/19,2721886682,5170000
2020/5/19,3102920899,75590
2020/5/19,2924642202,660000
2020/5/19,3093929396,89189
2020/5/19,2570049352,4500000
2020/5/19,3177748877,16143
2020/5/19,3048874765,380000
2020/5/19,3035109170,370000
2020/5/19,2960542099,100000
2020/5/19,4861494518,78652
2020/5/19,3101265037,19759
2020/5/19,3225389250,30314
2020/5/19,2909473293,93683
2020/5/19,3083802604,960000
2020/5/19,3110472204,39125
2020/5/19,3059242958,8558
2020/5/19,2936255937,2910000
2020/5/19,5001736445,770000
2020/5/19,2738759532,3740000
2020/5/19,3088440273,79483
2020/5/19,3037726589,1550000
2020/5/19,3076626535,2300000
2020/5/19,2962676719,1380000
2020/5/19,2744235118,750000
2020/5/19,3026238005,220000
2020/5/19,3116763088,41582
2020/5/19,4871550866,34421
2020/5/19,3091306978,24602
2020/5/19,3110463898,20482
2020/5/19,4900445224,20456
2020/5/19,4964718240,8339
2020/5/19,4952156751,19705
2020/5/19,4950305784,32960
2020/5/19,2806454809,38382
2020/5/19,3015809683,96812
2020/5/19,2764035779,240000
2020/5/19,3048185979,72461
2020/5/19,3117543851,10591
2020/5/19,4894112858,110000
2020/5/19,2715204903,130000
2020/5/19,2944398305,1310000
2020/5/19,4959820879,14257
2020/5/19,3172626150,8234
2020/5/19,4880315324,8226
2020/5/19,3225649802,8075
2020/5/19,4862635736,7676
2020/5/19,4883477523,7529
2020/5/19,3173161078,7533
2020/5/19,4940099101,7487
2020/5/19,4955576456,7310
2020/5/19,4919185780,7390
2020/5/19,4871319334,7226
2020/5/19,3220931510,7222
2020/5/19,5012657306,7483
2020/5/19,4919214449,7126
2020/5/19,4883079202,7075
2020/5/19,3173333093,7063
2020/5/19,3141955322,6987
2020/5/19,4879924824,6878
2020/5/19,3140741810,6844
2020/5/19,4942745093,6781
2020/5/19,4949485941,6634
2020/5/19,4941481437,6512
2020/5/19,4888735126,6307
2020/5/19,4889479495,6143
2020/5/19,3093794074,6412
2020/5/19,4991672970,5937
2020/5/19,4890062378,5693
2020/5/19,4975209904,5601
2020/5/19,4885133469,390000
2020/5/19,4917994455,5433
2020/5/19,3130926975,370000
2020/5/19,4980160332,5420
2020/5/19,4884353474,5345
2020/5/19,5004630349,5311
2020/5/19,3224801506,5093
2020/5/19,4859725820,5000
2020/5/19,3228352033,4929
2020/5/19,3102314489,320000
2020/5/19,4929232463,4921
2020/5/19,3217142375,4778
2020/5/19,4890617591,4635
2020/5/19,3189825267,4580
2020/5/19,4872818571,280000
2020/5/19,4862635756,4442
2020/5/19,4891115827,4425
2020/5/19,3027141720,280000
2020/5/19,5004403354,4459
2020/5/19,4899763567,4345
2020/5/19,4975406420,4782
2020/5/19,4949167225,250000
2020/5/19,3226336724,250000
2020/5/19,3111369145,250000
2020/5/19,4905360089,4135
2020/5/19,4927966471,4110
2020/5/19,5017740765,4030
2020/5/19,4891066072,3963
2020/5/19,4863969820,3959
2020/5/19,4920994991,3934
2020/5/19,2979201561,230000
2020/5/19,4893450124,3900
2020/5/19,4984902606,3925
2020/5/19,4947851583,3698
2020/5/19,4865560587,3711
2020/5/19,4927854999,3766
2020/5/19,2832842727,210000
2020/5/19,4964295000,210000
2020/5/19,4968085436,3673
2020/5/19,4936284430,3690
2020/5/19,4894067709,3593
2020/5/19,4874137152,3459
2020/5/19,4910292652,3430
2020/5/19,4912936099,3446
2020/5/19,4924410632,3413
2020/5/19,4913670426,3409
2020/5/19,4863151425,3425
2020/5/19,3226645390,3480
2020/5/19,4888920141,3438
2020/5/19,4883889100,3388
2020/5/19,4886278287,3325
2020/5/19,4991878928,3224
2020/5/19,4944550073,3262
2020/5/19,4994035261,3186
2020/5/19,3069615802,160000
2020/5/19,4897541829,3060
2020/5/19,4955965649,3060
2020/5/19,4881292101,3043
2020/5/19,4957019645,2997
2020/5/19,4940455846,150000
2020/5/19,2847944814,140000
2020/5/19,3236305625,2833
2020/5/19,4997611705,2829
2020/5/19,4992792421,2783
2020/5/19,4883039276,2779
2020/5/19,4990848633,2573
2020/5/19,4881051532,2556
2020/5/19,4894292979,2522
2020/5/19,4902774638,2514
2020/5/19,2891159377,110000
2020/5/19,5011140195,2447
2020/5/19,4906366356,2426
2020/5/19,3063786755,110000
2020/5/19,4935829529,2367
2020/5/19,4942356528,2291
2020/5/19,4896542636,2283
2020/5/19,4960239097,2237
2020/5/19,4946101699,2245
2020/5/19,3234870779,2212
2020/5/19,2882978235,2149
2020/5/19,4960917360,2178
2020/5/19,4924299113,2149
2020/5/19,4962397055,2178
2020/5/19,4980858378,2136
2020/5/19,4933211101,2098
2020/5/19,4887921479,2077
2020/5/19,4947222634,2039
2020/5/19,4931678271,88526
2020/5/19,4912609759,1989
2020/5/19,4999632960,2086
2020/5/19,4912846107,1981
2020/5/19,4899694960,1947
2020/5/19,5007959923,1951
2020/5/19,4897763411,1913
2020/5/19,3070686502,78979
2020/5/19,4929444829,1846
2020/5/19,3130607241,76220
2020/5/19,4931523809,1817
2020/5/19,4958475148,1766
2020/5/19,4945617451,1745
2020/5/19,3237071709,1733
2020/5/19,4985173173,1737
2020/5/19,4920843700,1712
2020/5/19,4961043670,1573
2020/5/19,4899894744,1569
2020/5/19,4962976144,1577
2020/5/19,4895971455,62692
2020/5/19,4883426529,1498
2020/5/19,4955638185,1435
2020/5/19,4942869073,1401
2020/5/19,4904279838,1435
2020/5/19,4884221191,1372
2020/5/19,4926207823,1380
2020/5/19,4920116500,1300
2020/5/19,2902381056,47034
2020/5/19,4887596814,1254
2020/5/19,4949473223,1237
2020/5/19,4963642890,1229
2020/5/19,4976119654,1225
2020/5/19,4923727917,1191
2020/5/19,3017128691,42628
2020/5/19,2870884046,42826
2020/5/19,4894998849,1162
2020/5/19,5007957776,1229
2020/5/19,4912783579,1099
2020/5/19,4945093851,1111
2020/5/19,4947197016,1090
2020/5/19,4948420848,1094
2020/5/19,4964107663,1073
2020/5/19,4997258648,1170
2020/5/19,4902104231,1048
2020/5/19,2921298407,380000
2020/5/19,4975660748,1036
2020/5/19,4984103648,1052
2020/5/19,2838986611,32481
2020/5/19,4991447404,931
2020/5/19,4937747610,977
2020/5/19,4991917189,918
2020/5/19,3095964867,30436
2020/5/19,4975036084,884
2020/5/19,4882200137,290000
2020/5/19,4981849966,872
2020/5/19,5000457603,897
2020/5/19,4976099886,847
2020/5/19,5008428867,880
2020/5/19,3102318465,280000
2020/5/19,4960124393,842
2020/5/19,4990082281,868
2020/5/19,3104368606,26929
2020/5/19,4939301532,821
2020/5/19,4969137423,817
2020/5/19,4930807193,809
2020/5/19,4948940356,25879
2020/5/19,4986173150,775
2020/5/19,5004108403,771
2020/5/19,4920967839,750
2020/5/19,4940754284,712
2020/5/19,3222121283,22451
2020/5/19,4982512345,22162
2020/5/19,4948052665,691
2020/5/19,5005112603,716
2020/5/19,4945739764,708
2020/5/19,4991449837,691
2020/5/19,4951141183,670
2020/5/19,4957340189,666
2020/5/19,4999780098,653
2020/5/19,4976150069,637
2020/5/19,4936928962,19881
2020/5/19,4911724455,666
2020/5/19,3195373817,170000
2020/5/19,4936900949,620
2020/5/19,4964411149,578
2020/5/19,4945454228,628
2020/5/19,5000861067,553
2020/5/19,4992187210,590
2020/5/19,5001605799,553
2020/5/19,4945998896,498
2020/5/19,4879675481,670000
2020/5/19,4996937799,502
2020/5/19,5011438514,473
2020/5/19,4959033066,473
2020/5/19,4984000016,473
2020/5/19,5005438742,469
2020/5/19,4962155107,448
2020/5/19,4991472722,439
2020/5/19,5003384883,460
2020/5/19,4963693959,439
2020/5/19,4987522209,431
2020/5/19,4981903365,439
2020/5/19,4961345424,414
2020/5/19,3087790085,11624
2020/5/19,4938988529,418
2020/5/19,5000009912,385
2020/5/19,2943263755,89303
2020/5/19,4924723995,11023
2020/5/19,4947132485,359
2020/5/19,4993016111,347
2020/5/19,4996887072,355
2020/5/19,5011105807,10536
2020/5/19,4969225467,347
2020/5/19,5009745539,355
2020/5/19,2926186604,370000
2020/5/19,4968889923,330
2020/5/19,4936875578,322
2020/5/19,4959967972,317
2020/5/19,4932154772,309
2020/5/19,3231834485,9175
2020/5/19,4987779097,301
2020/5/19,3125783201,68723
2020/5/19,4977132032,305
2020/5/19,3217534739,301
2020/5/19,4912549489,62939
2020/5/19,4985124839,259
2020/5/19,3090537472,57257
2020/5/19,4932094438,267
2020/5/19,4875546461,7319
2020/5/19,4990896779,233
2020/5/19,4952153800,6428
2020/5/19,3102272704,200000
2020/5/19,3228104259,6197
2020/5/19,4996120692,208
2020/5/19,2928966674,610000
2020/5/19,4998265156,173
2020/5/19,4957957520,173
2020/5/19,4999726420,175
2020/5/19,4944076595,5395
2020/5/19,3177567341,5244
2020/5/19,4955563876,5059
2020/5/19,5000767151,164
2020/5/19,3225276060,32716
2020/5/19,4885847926,4837
2020/5/19,5022413817,168
2020/5/19,4983056055,154
2020/5/19,3071994939,29192
2020/5/19,4987153236,154
2020/5/19,4972471808,152
2020/5/19,5001207553,146
2020/5/19,5019469034,340000
2020/5/19,5018030657,154
2020/5/19,5006046132,150
2020/5/19,5014768365,148
2020/5/19,4879976171,3896
2020/5/19,4947514544,137
2020/5/19,3173216380,24287
2020/5/19,4998730364,143
2020/5/19,5014716350,137
2020/5/19,5001034816,132
2020/5/19,4979865638,127
2020/5/19,3216881902,19373
2020/5/19,4981441786,121
2020/5/19,5015514747,124
2020/5/19,4891468996,18285
2020/5/19,4981945015,119
2020/5/19,3224375889,67139
2020/5/19,4894700667,16584
2020/5/19,4871309430,2564
2020/5/19,4951633974,2527
2020/5/19,4990057093,114
2020/5/19,4950696219,2212
2020/5/19,4880785256,300000
2020/5/19,4911549970,2086
2020/5/19,3087648191,11183
2020/5/19,4991598269,1880
2020/5/19,5003208248,94
2020/5/19,5013496960,89
2020/5/19,5012148738,89
2020/5/19,5017991880,87
2020/5/19,5010768658,1741
2020/5/19,3102266233,30478
2020/5/19,3126432057,75926
2020/5/19,4970975435,1582
2020/5/19,5019372903,83
2020/5/19,5006397516,76
2020/5/19,4993863130,76
2020/5/19,5005419417,74
2020/5/19,4882238181,6861
2020/5/19,4985790235,76
2020/5/19,5018876216,74
2020/5/19,4990853268,1241
2020/5/19,4991192024,71
2020/5/19,5011121723,5971
2020/5/19,5016888850,71
2020/5/19,4991088511,65
2020/5/19,5018692977,65
2020/5/19,5014845304,64
2020/5/19,4977180092,16958
2020/5/19,4987480582,64
2020/5/19,5009890076,62
2020/5/19,4955554827,4543
2020/5/19,4942856546,880
2020/5/19,5006450459,60
2020/5/19,5000543583,758
2020/5/19,4990067730,55
2020/5/19,3045779826,28256
2020/5/19,4976835511,53
2020/5/19,4934815924,683
2020/5/19,5010909520,683
2020/5/19,3087795513,8558
2020/5/19,5015645316,49
2020/5/19,4858840221,7054
2020/5/19,5008332449,456
2020/5/19,4865514565,6769
2020/5/19,4980443184,418
2020/5/19,4946084383,28835
2020/5/19,4936809739,355
2020/5/19,4970429724,38
2020/5/19,4880089352,4971
2020/5/19,4873139711,1573
2020/5/19,4962858999,263
2020/5/19,4955630323,4282
2020/5/19,4868228584,19075
2020/5/19,5014178438,37
2020/5/19,3113923112,500000
2020/5/19,4970874149,238
2020/5/19,4924655204,8856
2020/5/19,4993704643,168
2020/5/19,4939117494,340000
2020/5/19,4993034865,143
2020/5/19,2932616940,290000
2020/5/19,5005828041,2161
2020/5/19,4890050434,4026
2020/5/19,4975739424,270000
2020/5/19,5014895444,7571
2020/5/19,4878946613,3001
2020/5/19,5007023866,1309
2020/5/19,2895044260,190000
2020/5/19,4974682089,190000
2020/5/19,4890146949,190000
2020/5/19,4924730133,5849
2020/5/19,4981494262,918
2020/5/19,4921668335,180000
2020/5/19,3216462449,170000
2020/5/19,5009183809,229
2020/5/19,4937101751,208
2020/5/19,3086599778,160000
2020/5/19,4923064681,160000
2020/5/19,4956732236,62
2020/5/19,2731768583,140000
2020/5/19,4871438723,130000
2020/5/19,4878522228,120000
2020/5/19,4985945967,110000
2020/5/19,2981803692,110000
2020/5/19,3223011183,100000
2020/5/19,4943932351,2514
2020/5/19,2938098694,100000
2020/5/19,4892940786,91109
2020/5/19,5008309140,94
2020/5/19,4866284552,89135
2020/5/19,4883717460,77518
2020/5/19,4944490771,2195
2020/5/19,4878452009,74095
2020/5/19,2842207383,65405
2020/5/19,4884483911,61285
2020/5/19,4878421498,59861
2020/5/19,2952108167,57643
2020/5/19,4908714076,56484
2020/5/19,3213752362,56081
2020/5/19,4878310035,52032
2020/5/19,3143811297,48832
2020/5/19,5021041736,29
2020/5/19,3195646734,48542
2020/5/19,4984681842,47496
2020/5/19,3094484910,46900
2020/5/19,3087573981,47089
2020/5/19,4974252616,44921
2020/5/19,3137652895,44938
2020/5/19,3226596849,43288
2020/5/19,5005569547,24
2020/5/19,5017904254,41742
2020/5/19,3035006308,41734
2020/5/19,3218030959,40188
2020/5/19,4907688071,39033
2020/5/19,2924176422,37076
2020/5/19,3209851124,36139
2020/5/19,3226626481,35413
2020/5/19,2875456691,35093
2020/5/19,4880045539,32326
2020/5/19,3172564554,30205
2020/5/19,2848216658,30032
2020/5/19,3227551215,29394
2020/5/19,3143932206,28588
2020/5/19,2957380494,28478
2020/5/19,4871572374,27290
2020/5/19,4985935946,17
2020/5/19,4895583045,24879
2020/5/19,4898107611,24115
2020/5/19,5007059606,30549
2020/5/19,4924419398,21007
2020/5/19,4887132558,20595
2020/5/19,3172218225,19465
2020/5/19,4911584395,18037
2020/5/19,3195589795,16718
2020/5/19,3231446644,16660
2020/5/19,4913615273,15038
2020/5/19,4966403188,14828
2020/5/19,3229409507,13946
2020/5/19,4881447491,12905
2020/5/19,3060601825,12825
2020/5/19,4970980478,10603
2020/5/19,4897607862,10540
2020/5/19,4930237916,10196
2020/5/19,4858416068,9851
2020/5/19,3237874291,9667
2020/5/19,3223886763,9494
2020/5/19,4885441817,9259
2020/5/19,4909840200,9318
2020/5/19,3227006319,8680
2020/5/19,5011181651,8722
2020/5/19,3225423870,8512
2020/5/19,4878890601,8440
2020/5/19,4907176779,8440
2020/5/19,4915285501,8079
2020/5/19,3237586482,8087
2020/5/19,3176537562,7831
2020/5/19,3187651511,7117
2020/5/19,4967112108,6781
2020/5/19,4952177578,6260
2020/5/19,4911578361,5425
2020/5/19,4919179289,5307
2020/5/19,3227461351,4706
2020/5/19,3227316017,4606
2020/5/19,4887366511,4501
2020/5/19,5012981271,4480
2020/5/19,4906071631,4366
2020/5/19,4955557852,4228
2020/5/19,4884876852,4060
2020/5/19,4861850970,3967
2020/5/19,4957177147,3824
2020/5/19,4915342824,3761
2020/5/19,4884834713,3581
2020/5/19,4993846413,3623
2020/5/19,4967062107,3329
2020/5/19,4956033110,3220
2020/5/19,3210313471,3257
2020/5/19,5010864222,3778
2020/5/19,4939896417,3136
2020/5/19,4884245740,2963
2020/5/19,4968536692,2892
2020/5/19,4877896132,2674
2020/5/19,4936888335,2598
2020/5/19,4866071929,2422
2020/5/19,4894921552,2371
2020/5/19,4929154579,2107
2020/5/19,3227953598,2069
2020/5/19,4971010889,2014
2020/5/19,4958352724,1968
2020/5/19,4915382113,1817
2020/5/19,4988192085,1724
2020/5/19,4951089393,1737
2020/5/19,5023675695,2241
2020/5/19,4946275780,1628
2020/5/19,3219192036,1540
2020/5/19,4910258193,1481
2020/5/19,4864054090,1414
2020/5/19,4933141282,1388
2020/5/19,3220313238,1359
2020/5/19,4876839928,1271
2020/5/19,4980626404,1099
2020/5/19,4859092723,1048
2020/5/19,4943502120,1048
2020/5/19,4979150976,947
2020/5/19,4918436178,914
